"id","title","area","region","extended","lon","lat"
1512893,"Ивановка","Голопристанський район","Херсонська область","Ивановка Голопристанський район",32.0997434,46.387576
1513113,"Ивановка","Чаплинський район","Херсонська область","Ивановка Чаплинський район",33.9208506,46.2458639
1513079,"Комишаны","Херсон город","Херсонська область","Комишаны Херсон город",32.5037186,46.639171
1512896,"Круглоозерка","Голопристанський район","Херсонська область","Круглоозерка Голопристанський район",32.3902813,46.1295267
1512797,"Кучерское","Великоолександрівський район","Херсонська область","Кучерское Великоолександрівський район",33.4096348,47.1547215
1513116,"Кучерявоволодимировка","Чаплинський район","Херсонська область","Кучерявоволодимировка Чаплинський район",33.5345042,46.489401
1513060,"Лазурное","Скадовський район","Херсонська область","Лазурное Скадовський район",32.5299379,46.0771644
1512720,"Лиманец / Кирово","Бериславський район","Херсонська область","Лиманец / Кирово Бериславський район",32.8469159,46.8898286
1512970,"Любимо-Павловка","Каховський район","Херсонська область","Любимо-Павловка Каховський район",33.6800849,46.5845321
1512948,"Максима Горького","Каланчацький район","Херсонська область","Максима Горького Каланчацький район",33.2905251,46.1340612
1512798,"Малая Александровка","Великоолександрівський район","Херсонська область","Малая Александровка Великоолександрівський район",33.2695824,47.2882979
1512781,"Малая Лепетиха","Великолепетиський район","Херсонська область","Малая Лепетиха Великолепетиський район",33.9976686,47.2336824
9135,"Новая Каховка","������������� ����� ����","Херсонська область","Новая Каховка Новокаховська міська рада",33.3651471,46.76283
1512950,"Новоалександровка","Каланчацький район","Херсонська область","Новоалександровка Каланчацький район",33.3980845,46.2636463
1512851,"Новоалексеевка","Генічеський район","Херсонська область","Новоалексеевка Генічеський район",34.6408497,46.2250525
1512932,"Нововасильевка","Іванівський район","Херсонська область","Нововасильевка Іванівський район",34.5444996,46.6473558
1512900,"Нововладимировка","Голопристанський район","Херсонська область","Нововладимировка Голопристанський район",32.3916797,46.2462453
1513022,"Нововоскресенское","Нововоронцовський район","Херсонська область","Нововоскресенское Нововоронцовський район",33.5940379,47.329813
1513045,"Новореповка","Новотроїцький район","Херсонська область","Новореповка Новотроїцький район",34.1279466,46.700684
1513122,"Павловка","Чаплинський район","Херсонська область","Павловка Чаплинський район",33.7938027,46.2992256
1512936,"Першотравневое","Іванівський район","Херсонська область","Першотравневое Іванівський район",34.6361485,46.7786517
1513125,"Преображенка","Чаплинський район","Херсонська область","Преображенка Чаплинський район",33.4747543,46.3998408
1512976,"Раздольное","Каховський район","Херсонська область","Раздольное Каховський район",33.546997,46.6897168
1512868,"Ровное","Генічеський район","Херсонська область","Ровное Генічеський район",34.7563593,46.3656754
1512978,"Сергиевка","Каховський район","Херсонська область","Сергиевка Каховський район",33.3703674,46.6978032
1513126,"Скадовка","Чаплинський район","Херсонська область","Скадовка Чаплинський район",33.3303003,46.4258506
1513101,"Солонцы","Олешківський / Цюрупинський район","Херсонська область","Солонцы Олешківський / Цюрупинський район",32.6678429,46.5693172
1512979,"Софиевка","Каховський район","Херсонська область","Софиевка Каховський район",33.6349679,46.8345515
1512766,"Станислав","Білозерський район","Херсонська область","Станислав Білозерський район",32.1458693,46.5723282
1512908,"Старая Збурьевка","Голопристанський район","Херсонська область","Старая Збурьевка Голопристанський район",32.4207886,46.4722111
1513070,"Таврия","Скадовський район","Херсонська область","Таврия Скадовський район",33.0285594,46.3294493
1512738,"Томариное","Бериславський район","Херсонська область","Томариное Бериславський район",33.3042206,46.8742613
1512769,"Томина Балка","Білозерський район","Херсонська область","Томина Балка Білозерський район",32.3069671,46.6249099
1512808,"Трифоновка","Великоолександрівський район","Херсонська область","Трифоновка Великоолександрівський район",33.5160231,47.2566981
1512937,"Трохимовка","Іванівський район","Херсонська область","Трохимовка Іванівський район",34.3563297,46.726815
1513131,"Червоная Поляна","Чаплинський район","Херсонська область","Червоная Поляна Чаплинський район",33.5527764,46.4657908
1512876,"Червоное / Червонопрапорное","Генічеський район","Херсонська область","Червоное / Червонопрапорное Генічеський район",34.6746952,46.1957509
1512983,"Червоное Подолье","Каховський район","Херсонська область","Червоное Подолье Каховський район",33.5174742,46.6764214
1512910,"Черноморское","Голопристанський район","Херсонська область","Черноморское Голопристанський район",32.174121,46.3082347
1512810,"Чкалово","Великоолександрівський район","Херсонська область","Чкалово Великоолександрівський район",33.2091669,47.0660367
1513054,"Чкалово","Новотроїцький район","Херсонська область","Чкалово Новотроїцький район",34.1832417,46.4819816
1513031,"Чумацкий Шлях / Владимиро-Ильинка","Новотроїцький район","Херсонська область","Чумацкий Шлях / Владимиро-Ильинка Новотроїцький район",34.0364005,46.6349167
1513074,"Широкое","Скадовський район","Херсонська область","Широкое Скадовський район",32.9042114,46.1996685
1513106,"Юбилейное","Олешківський / Цюрупинський район","Херсонська область","Юбилейное Олешківський / Цюрупинський район",33.2121707,46.4861166
1500164,"Абрикосовка","Кіровський район","Крим ","Абрикосовка Кіровський район",35.1028089,45.1078398
1500191,"Ближнее","Красногвардійський район","Крим ","Ближнее Красногвардійський район",34.2978896,45.5247526
1500525,"Богатовка","Судак город","Крим ","Богатовка Судак город",35.0587909,44.8698423
1500264,"Бондаренково","Ленинский район","Крим ","Бондаренково Ленинский район",36.4896515,45.4005606
1500100,"Бородино","Джанкойський район","Крим ","Бородино Джанкойський район",34.6751474,45.638141
1500236,"Братское","Красноперекопський район","Крим ","Братское Красноперекопський район",33.9208545,45.831121
1500020,"Брянское","Бахчисарайський район","Крим ","Брянское Бахчисарайський район",33.8047416,44.8663075
1500384,"Великое","Сакський район","Крим ","Великое Сакський район",33.3497053,45.3071165
1500296,"Великоселье","Нижньогірський район","Крим ","Великоселье Нижньогірський район",34.740996,45.6206958
1500101,"Вольное","Джанкойський район","Крим ","Вольное Джанкойський район",34.3044916,45.5691178
1500503,"Восточное","Совєтський район","Крим ","Восточное Совєтський район",35.0264473,45.2190008
1500026,"Голубинка","Бахчисарайський район","Крим ","Голубинка Бахчисарайський район",33.9147723,44.5941205
1500436,"Гресовский","Сімферополь город","Крим ","Гресовский Сімферополь город",34.0228486,45.0071923
1500550,"Громовое","Чорноморський район","Крим ","Громовое Чорноморський район",32.8694821,45.3907449
4944,"Гурзуф","Ялта город","Крим ","Гурзуф Ялта город",34.2841861,44.5484481
1500551,"Далекое","Чорноморський район","Крим ","Далекое Чорноморський район",33.0784398,45.6590884
1500298,"Двуречье","Нижньогірський район","Крим ","Двуречье Нижньогірський район",34.8008232,45.4856224
1500027,"Дибровка","Бахчисарайський район","Крим ","Дибровка Бахчисарайський район",33.8492759,44.7465725
1500103,"Дмитровка","Джанкойський район","Крим ","Дмитровка Джанкойський район",34.4782162,45.7353108
1500394,"Добрушино","Сакський район","Крим ","Добрушино Сакський район",33.3600938,45.376763
1500028,"Долинное","Бахчисарайський район","Крим ","Долинное Бахчисарайський район",33.7738019,44.7520203
1500196,"Знаменка","Красногвардійський район","Крим ","Знаменка Красногвардійський район",34.3486234,45.5447261
1500170,"Золотое Поле","Кіровський район","Крим ","Золотое Поле Кіровський район",34.9905911,45.1286173
1500076,"Зыбины","Білогірський район","Крим ","Зыбины Білогірський район",34.6520435,45.2330918
1500399,"Ивановка","Сакський район","Крим ","Ивановка Сакський район",33.6618099,45.0717982
1500455,"Кизиловка","Сімферопольський район","Крим ","Кизиловка Сімферопольський район",34.0419913,44.8172497
1500199,"Клепинино","Красногвардійський район","Крим ","Клепинино Красногвардійський район",34.186788,45.5239698
1500113,"Ковыльное","Джанкойський район","Крим ","Ковыльное Джанкойський район",34.2833397,45.7967326
1500457,"Колодезное","Сімферопольський район","Крим ","Колодезное Сімферопольський район",33.8310787,45.0218134
1500116,"Кондратово","Джанкойський район","Крим ","Кондратово Джанкойський район",34.4766278,45.6329844
1500308,"Коренное","Нижньогірський район","Крим ","Коренное Нижньогірський район",34.5413675,45.4386841
1500364,"Котовское","Роздольненський район","Крим ","Котовское Роздольненський район",33.1676656,45.6975097
1500405,"Крайнее","Сакський район","Крим ","Крайнее Сакський район",33.8359737,45.2279196
1500557,"Красная Поляна","Чорноморський район","Крим ","Красная Поляна Чорноморський район",32.9373558,45.4818685
1500207,"Краснознаменка","Красногвардійський район","Крим ","Краснознаменка Красногвардійський район",33.9955552,45.2864345
1500580,"Краснокаменка","Ялта город","Крим ","Краснокаменка Ялта город",34.2890095,44.5637366
1500559,"Красноярское","Чорноморський район","Крим ","Красноярское Чорноморський район",33.2656629,45.5047319
1500078,"Крымская Роза","Білогірський район","Крим ","Крымская Роза Білогірський район",34.3572552,45.059384
11530,"Ленино","Ленинский район","Крим ","Ленино Ленинский район",35.7716983,45.2952706
1500278,"Либкнехтовка","Ленинский район","Крим ","Либкнехтовка Ленинский район",36.2157255,45.3368208
1500582,"Ливадия","Ялта город","Крим ","Ливадия Ялта город",34.1479155,44.4751299
1500082,"Литвиненково","Білогірський район","Крим ","Литвиненково Білогірський район",34.3115286,45.0862062
1500119,"Луганское","Джанкойський район","Крим ","Луганское Джанкойський район",34.2400673,45.8047706
1500279,"Луговое","Ленинский район","Крим ","Луговое Ленинский район",35.7207926,45.2332609
1500007,"Лучистое","Алушта город","Крим ","Лучистое Алушта город",34.4015457,44.736847
1500176,"Льговское","Кіровський район","Крим ","Льговское Кіровський район",34.9570455,45.0979147
1500009,"Малый Маяк","Алушта город","Крим ","Малый Маяк Алушта город",34.3601483,44.612468
1500121,"Мартыновка","Джанкойський район","Крим ","Мартыновка Джанкойський район",34.3334788,45.8801664
1500343,"Матвеевка","Первомайський район","Крим ","Матвеевка Первомайський район",33.8113738,45.7530695
1500037,"Некрасовка","Бахчисарайський район","Крим ","Некрасовка Бахчисарайський район",33.6917961,44.7468287
1500369,"Нива","Роздольненський район","Крим ","Нива Роздольненський район",33.267111,45.5802396
1500512,"Николаевка","Совєтський район","Крим ","Николаевка Совєтський район",34.930128,45.2639988
1500127,"Новая Жизнь","Джанкойський район","Крим ","Новая Жизнь Джанкойський район",34.4933999,45.6606433
1500474,"Новоандреевка","Сімферопольський район","Крим ","Новоандреевка Сімферопольський район",34.0928638,45.2007458
1500218,"Новозуевка","Красногвардійський район","Крим ","Новозуевка Красногвардійський район",34.1528248,45.2398552
1500128,"Новокрымское","Джанкойський район","Крим ","Новокрымское Джанкойський район",34.1580783,45.7790999
1500543,"Орджоникидзе","Феодосія город","Крим ","Орджоникидзе Феодосія город",35.3589516,44.96168
1500250,"Орловское","Красноперекопський район","Крим ","Орловское Красноперекопський район",33.9732253,45.8108286
1500286,"Останинное","Ленинский район","Крим ","Останинное Ленинский район",35.9113216,45.3253213
1500040,"Отрадное","Бахчисарайський район","Крим ","Отрадное Бахчисарайський район",33.7340082,44.8612119
1500373,"Портовое","Роздольненський район","Крим ","Портовое Роздольненський район",33.4853502,45.8502028
1500141,"Пушкино","Джанкойський район","Крим ","Пушкино Джанкойський район",34.3894066,45.8449551
1500225,"Пушкино","Красногвардійський район","Крим ","Пушкино Красногвардійський район",34.3031691,45.5389296
1500517,"Пушкино","Совєтський район","Крим ","Пушкино Совєтський район",34.9770581,45.1997385
1500254,"Пятихатка","Красноперекопський район","Крим ","Пятихатка Красноперекопський район",33.7547779,46.0500649
6017,"Раздольное","Роздольненський район","Крим ","Раздольное Роздольненський район",33.4895394,45.7682747
1500519,"Раздольное","Совєтський район","Крим ","Раздольное Совєтський район",34.8525448,45.3589366
1500484,"Ровнополье","Сімферопольський район","Крим ","Ровнополье Сімферопольський район",36.3181021,47.7433937
1500143,"Рощино","Джанкойський район","Крим ","Рощино Джанкойський район",34.3769477,45.6083816
5422718,"Рунное","Сакський район","Крим ","Рунное Сакський район",33.5751403,45.291196
1500375,"Ручьи","Роздольненський район","Крим ","Ручьи Роздольненський район",33.6615358,45.7857609
1500354,"Степное","Первомайський район","Крим ","Степное Первомайський район",33.7727244,45.6528406
1500421,"Степовое","Сакський район","Крим ","Степовое Сакський район",33.8935975,45.1506345
1500148,"Стефановка","Джанкойський район","Крим ","Стефановка Джанкойський район",34.7902069,45.710836
1500422,"Столбовое","Сакський район","Крим ","Столбовое Сакський район",33.4950798,45.3625307
1500149,"Субботник","Джанкойський район","Крим ","Субботник Джанкойський район",34.3933682,45.828846
1500051,"Суворово","Бахчисарайський район","Крим ","Суворово Бахчисарайський район",33.629096,44.7338569
1500423,"Суворовское","Сакський район","Крим ","Суворовское Сакський район",33.3702421,45.2523686
7188,"Судак","�������� ����� ����","Крим ","Судак Судацька міська рада",34.976183,44.850467
1500055,"Тенистое","Бахчисарайський район","Крим ","Тенистое Бахчисарайський район",33.66719,44.7420057
1483,"Феодосия","����������� ����� ����","Крим ","Феодосия Феодосійська міська рада",35.382433,45.031933
1500496,"Фонтаны","Сімферопольський район","Крим ","Фонтаны Сімферопольський район",34.0780571,44.8914614
14725,"Форос","Ялта город","Крим ","Форос Ялта город",33.786555,44.3898989
1500426,"Фрунзе","Сакський район","Крим ","Фрунзе Сакський район",33.6227985,45.0218657
1500061,"Холмовка","Бахчисарайський район","Крим ","Холмовка Бахчисарайський район",33.7550316,44.6580562
1500153,"Целинное","Джанкойський район","Крим ","Целинное Джанкойський район",34.1793765,45.9057862
1500497,"Чайкино","Сімферопольський район","Крим ","Чайкино Сімферопольський район",34.0846316,45.083602
1500329,"Червоное","Нижньогірський район","Крим ","Червоное Нижньогірський район",34.6618164,45.4730842
1500567,"Черноморское","Чорноморський район","Крим ","Черноморское Чорноморський район",32.7152689,45.5000875
1500523,"Шахтино","Совєтський район","Крим ","Шахтино Совєтський район",35.0244511,45.2529575
1500499,"Широкое","Сімферопольський район","Крим ","Широкое Сімферопольський район",34.0463975,45.2006243
1504638,"Балабино","Запорізький район","Запорізька область","Балабино Запорізький район",35.2243286,47.7406931
1504805,"Балочки","Пологівський район","Запорізька область","Балочки Пологівський район",36.4571564,47.48309
1504752,"Барвиновка","Новомиколаївський район","Запорізька область","Барвиновка Новомиколаївський район",35.9285059,47.8155339
1504774,"Белогорье","Оріхівський район","Запорізька область","Белогорье Оріхівський район",35.9992803,47.5261774
1504680,"Белоцерковка","Більмацький / Куйбишевський район","Запорізька область","Белоцерковка Більмацький / Куйбишевський район",36.8122478,47.2359036
1504508,"Бердянское","Бердянський район","Запорізька область","Бердянское Бердянський район",37.0029957,46.9690566
16655,"Бильмак / Куйбышево","Більмацький / Куйбишевський район","Запорізька область","Бильмак / Куйбышево Більмацький / Куйбишевський район",36.6529331,47.362806
1504580,"Богатыровка","Вільнянський район","Запорізька область","Богатыровка Вільнянський район",35.1997114,47.9279631
22287,"Великая Белозерка","Великобілозерський район","Запорізька область","Великая Белозерка Великобілозерський район",34.6900474,47.2712818
1504886,"Вишнюватое","Розівський район","Запорізька область","Вишнюватое Розівський район",37.2103487,47.4341233
1504735,"Волковка","Михайлівський район","Запорізька область","Волковка Михайлівський район",35.0863895,47.28755
1504831,"Воскресенка","Приазовський район","Запорізька область","Воскресенка Приазовський район",35.8752906,46.8169805
1504736,"Высокое","Михайлівський район","Запорізька область","Высокое Михайлівський район",35.4047718,47.2310504
1504833,"Ганно-Опанлинка","Приазовський район","Запорізька область","Ганно-Опанлинка Приазовський район",35.9023389,46.8890333
1504560,"Гоголевка","Веселівський район","Запорізька область","Гоголевка Веселівський район",34.6429856,46.9878497
1504777,"Заречное / Димитрово","Оріхівський район","Запорізька область","Заречное / Димитрово Оріхівський район",35.5759529,47.6879819
1504934,"Заря","Чернігівський район","Запорізька область","Заря Чернігівський район",36.365357,47.2690777
1504888,"Заря / Карла Либкнехта","Розівський район","Запорізька область","Заря / Карла Либкнехта Розівський район",36.9589924,47.5287641
1504755,"Зеленая Дубрава","Новомиколаївський район","Запорізька область","Зеленая Дубрава Новомиколаївський район",35.9249526,47.9626906
1504865,"Зеленовка","Приморський район","Запорізька область","Зеленовка Приморський район",36.2243952,46.973727
1504756,"Зеленое","Новомиколаївський район","Запорізька область","Зеленое Новомиколаївський район",36.0611628,47.9063896
1504905,"Зеленый Гай","Токмацький район","Запорізька область","Зеленый Гай Токмацький район",35.4724968,47.3380474
1504567,"Корнеевка","Веселівський район","Запорізька область","Корнеевка Веселівський район",34.6096626,47.0751023
1504621,"Любимовка","Гуляйпільський район","Запорізька область","Любимовка Гуляйпільський район",36.6952585,47.6498067
1504813,"Магедово","Пологівський район","Запорізька область","Магедово Пологівський район",36.5133044,47.4327758
1504841,"Маковка","Приазовський район","Запорізька область","Маковка Приазовський район",35.955962,47.0225644
1504557,"Малая Михайловка / Белорецкое","Веселівський район","Запорізька область","Малая Михайловка / Белорецкое Веселівський район",34.8547602,46.9007988
1504783,"Малая Токмачка","Оріхівський район","Запорізька область","Малая Токмачка Оріхівський район",35.8991246,47.5342205
1504652,"Малокатериновка","Запорізький район","Запорізька область","Малокатериновка Запорізький район",35.2559927,47.6565971
1504537,"Малые Щербаки","Василівський район","Запорізька область","Малые Щербаки Василівський район",35.5452532,47.5486259
1504870,"Мануйловка","Приморський район","Запорізька область","Мануйловка Приморський район",36.1155088,46.9131732
1504691,"Марьяновка","Більмацький / Куйбишевський район","Запорізька область","Марьяновка Більмацький / Куйбишевський район",36.8838607,47.4223069
1504842,"Надеждино","Приазовський район","Запорізька область","Надеждино Приазовський район",35.4375409,46.6919259
1504655,"Нижняя Хортица","Запорізький район","Запорізька область","Нижняя Хортица Запорізький район",35.1278446,47.7703249
1504844,"Новоалександровка","Приазовський район","Запорізька область","Новоалександровка Приазовський район",35.7817253,46.8160632
1504910,"Новогоровка","Токмацький район","Запорізька область","Новогоровка Токмацький район",35.5381262,47.3733715
1504964,"Новоданиловка","Якимівський район","Запорізька область","Новоданиловка Якимівський район",34.9925002,46.6618282
1504892,"Новодворовка","Розівський район","Запорізька область","Новодворовка Розівський район",36.9666229,47.4394442
1504715,"Новое","Мелітопольський район","Запорізька область","Новое Мелітопольський район",35.2776171,46.7857511
1504658,"Новое Запорожье","Запорізький район","Запорізька область","Новое Запорожье Запорізький район",34.9345664,47.8293265
1504625,"Новозлатополь","Гуляйпільський район","Запорізька область","Новозлатополь Гуляйпільський район",36.5638305,47.6587461
1504571,"Новоивановка","Веселівський район","Запорізька область","Новоивановка Веселівський район",35.0693714,47.0591615
1504846,"Новоконстантиновка","Приазовський район","Запорізька область","Новоконстантиновка Приазовський район",35.6807168,46.5996434
1504517,"Новопетровка","Бердянський район","Запорізька область","Новопетровка Бердянський район",36.8899972,46.8279968
1504914,"Остриковка","Токмацький район","Запорізька область","Остриковка Токмацький район",35.9041986,47.2519571
1504540,"Переможное","Василівський район","Запорізька область","Переможное Василівський район",35.5282991,47.431398
1504966,"Переможное","Якимівський район","Запорізька область","Переможное Якимівський район",34.7900726,46.6774763
1504541,"Плавни","Василівський район","Запорізька область","Плавни Василівський район",35.3307906,47.5650746
1504764,"Подгорное","Новомиколаївський район","Запорізька область","Подгорное Новомиколаївський район",35.7577186,47.917229
12085,"Пологи","Пологівський район","Запорізька область","Пологи Пологівський район",36.2625494,47.4726793
1504627,"Полтавка","Гуляйпільський район","Запорізька область","Полтавка Гуляйпільський район",36.4776885,47.7188561
1504917,"Скелеватое","Токмацький район","Запорізька область","Скелеватое Токмацький район",35.9279598,47.2839447
1504694,"Смирново","Більмацький / Куйбишевський район","Запорізька область","Смирново Більмацький / Куйбишевський район",36.5477362,47.213149
1504521,"Софиевка","Бердянський район","Запорізька область","Софиевка Бердянський район",36.6658124,46.9843299
1504852,"Степановка Вторая","Приазовський район","Запорізька область","Степановка Вторая Приазовський район",35.9409113,46.7641802
1504853,"Степановка Первая","Приазовський район","Запорізька область","Степановка Первая Приазовський район",35.545171,46.4776625
21193,"Степногорск","Василівський район","Запорізька область","Степногорск Василівський район",35.358148,47.5869326
1504801,"Счастливое","Оріхівський район","Запорізька область","Счастливое Оріхівський район",35.5606843,47.7567537
1504924,"Червоногорка","Токмацький район","Запорізька область","Червоногорка Токмацький район",35.7256999,47.3210499
1504946,"Черниговка","Чернігівський район","Запорізька область","Черниговка Чернігівський район",36.2107475,47.1882662
1504576,"Чкалово","Веселівський район","Запорізька область","Чкалово Веселівський район",34.7129432,47.0753533
1504856,"Чкалово","Приазовський район","Запорізька область","Чкалово Приазовський район",35.6438065,46.548185
1504857,"Шевченко","Приазовський район","Запорізька область","Шевченко Приазовський район",35.6791466,46.6484305
1504973,"Шевченко","Якимівський район","Запорізька область","Шевченко Якимівський район",34.8359735,46.7506503
1504526,"Шевченково","Бердянський район","Запорізька область","Шевченково Бердянський район",36.5057537,46.9946344
1504610,"Шевченково","Вільнянський район","Запорізька область","Шевченково Вільнянський район",35.5040909,48.0380599
1512746,"Велетенское","Білозерський район","Херсонська область","Велетенское Білозерський район",32.3950156,46.5702184
1512883,"Великая Кардашинка","Голопристанський район","Херсонська область","Великая Кардашинка Голопристанський район",32.6614686,46.508197
1512777,"Запорожье","Великолепетиський район","Херсонська область","Запорожье Великолепетиський район",34.3803643,47.0806622
1512727,"Новоберислав","Бериславський район","Херсонська область","Новоберислав Бериславський район",33.4868831,46.8577046
1512832,"Нововознесенское","Високопільський район","Херсонська область","Нововознесенское Високопільський район",33.6006243,47.4308703
1512852,"Новогригорьевка","Генічеський район","Херсонська область","Новогригорьевка Генічеський район",34.9553895,46.4094941
1513042,"Новомихайловка","Новотроїцький район","Херсонська область","Новомихайловка Новотроїцький район",34.4890822,46.236652
1513043,"Новониколаевка","Новотроїцький район","Херсонська область","Новониколаевка Новотроїцький район",34.0160633,46.2461887
1512804,"Новополтавка","Великоолександрівський район","Херсонська область","Новополтавка Великоолександрівський район",32.9838193,47.1447352
1512732,"Ольговка","Бериславський район","Херсонська область","Ольговка Бериславський район",33.1931872,46.7951644
1512836,"Орлово","Високопільський район","Херсонська область","Орлово Високопільський район",33.225075,47.4607004
1512859,"Павловка","Генічеський район","Херсонська область","Павловка Генічеський район",34.5989038,46.4976726
1512819,"Первомаевка","Верхньорогачицький район","Херсонська область","Первомаевка Верхньорогачицький район",34.1015732,47.3282662
1512999,"Першопокровка","Нижньосірогозький район","Херсонська область","Першопокровка Нижньосірогозький район",34.4851101,47.0131991
5422498,"Песчанка","Олешківський / Цюрупинський район","Херсонська область","Песчанка Олешківський / Цюрупинський район",33.0484677,46.5583328
1512861,"Петровка","Генічеський район","Херсонська область","Петровка Генічеський район",34.6796183,46.4861809
1512863,"Плавское","Генічеський район","Херсонська область","Плавское Генічеський район",34.867184,46.504369
1513049,"Сергиевка","Новотроїцький район","Херсонська область","Сергиевка Новотроїцький район",34.1690152,46.3011816
1513050,"Сивашское","Новотроїцький район","Херсонська область","Сивашское Новотроїцький район",34.5485661,46.3843874
1513128,"Хлебодаровка","Чаплинський район","Херсонська область","Хлебодаровка Чаплинський район",33.8692102,46.3995486
1500337,"Гришино","Первомайський район","Крим ","Гришино Первомайський район",33.8275689,45.645126
22216,"Грушовка","Судак город","Крим ","Грушовка Судак город",34.9725667,45.0183226
1500528,"Дачное","Судак город","Крим ","Дачное Судак город",34.9865537,44.8826181
1500445,"Демьяновка","Сімферопольський район","Крим ","Демьяновка Сімферопольський район",33.8998626,44.9227134
1500447,"Доброе","Сімферопольський район","Крим ","Доброе Сімферопольський район",34.230215,44.8713084
1500159,"Заозерное","Євпаторія город","Крим ","Заозерное Євпаторія город",33.279292,45.1589174
1500195,"Зерновое","Красногвардійський район","Крим ","Зерновое Красногвардійський район",34.4841335,45.3254339
1500554,"Зоряное","Чорноморський район","Крим ","Зоряное Чорноморський район",33.0684967,45.594243
1500453,"Ивановка","Сімферопольський район","Крим ","Ивановка Сімферопольський район",34.2537432,44.9394234
1500244,"Красноармейское","Красноперекопський район","Крим ","Красноармейское Красноперекопський район",34.0295369,45.995397
5421662,"Новозбурьевка","Сімферопольський район","Крим ","Новозбурьевка Сімферопольський район",33.9729533,44.9190803
1500415,"Охотничье","Сакський район","Крим ","Охотничье Сакський район",34.0696773,44.4766267
5469423,"Поповка","Сакський район","Крим ","Поповка Сакський район",33.0373352,45.2949948
9083,"Пруды","Совєтський район","Крим ","Пруды Совєтський район",34.7085977,45.240061
1500483,"Раздолье","Сімферопольський район","Крим ","Раздолье Сімферопольський район",33.6936258,44.9720975
1500257,"Суворово","Красноперекопський район","Крим ","Суворово Красноперекопський район",33.6888258,46.0868117
1504860,"Борисовка","Приморський район","Запорізька область","Борисовка Приморський район",36.4071967,46.7897227
1504530,"Верхняя Криница","Василівський район","Запорізька область","Верхняя Криница Василівський район",35.2819627,47.4892576
1504559,"Веселое село","Веселівський район","Запорізька область","Веселое село Веселівський район",34.9087762,47.0184872
1504615,"Гуляйполе","Гуляйпільський район","Запорізька область","Гуляйполе Гуляйпільський район",36.2732383,47.6607145
1504685,"Гусарка","Більмацький / Куйбишевський район","Запорізька область","Гусарка Більмацький / Куйбишевський район",36.5242228,47.3624982
1504862,"Гюновка","Приморський район","Запорізька область","Гюновка Приморський район",36.3538068,47.0547616
1504863,"Елизаветовка","Приморський район","Запорізька область","Елизаветовка Приморський район",36.420921,46.9630388
1504672,"Заповетное","Кам'янсько-Дніпровський район","Запорізька область","Заповетное Кам'янсько-Дніпровський район",34.6164763,47.3728633
1504707,"Заречное","Мелітопольський район","Запорізька область","Заречное Мелітопольський район",35.4647685,46.9903168
1504532,"Зеленый Гай","Василівський район","Запорізька область","Зеленый Гай Василівський район",35.3532866,47.3914487
1504565,"Зеленый Гай","Веселівський район","Запорізька область","Зеленый Гай Веселівський район",34.7119487,47.0163961
1504651,"Лукашево","Запорізький район","Запорізька область","Лукашево Запорізький район",34.960647,47.9678142
